,site,datetime,flow,dayofyear,min,max,10,25,50,75,90
218641,JBR,2023-05-31 14:00:00,3243.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218642,JBR,2023-05-31 15:00:00,3206.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218643,JBR,2023-05-31 16:00:00,3178.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218644,JBR,2023-05-31 17:00:00,3184.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218645,JBR,2023-05-31 18:00:00,3130.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218646,JBR,2023-05-31 19:00:00,3112.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218647,JBR,2023-05-31 20:00:00,3066.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218648,JBR,2023-05-31 21:00:00,3097.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218649,JBR,2023-05-31 22:00:00,3066.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218650,JBR,2023-05-31 23:00:00,3055.0,151.0,41.0,3409.0,61.0,95.0,397.0,1321.0,2719.2000000000003
218651,JBR,2023-06-01 00:00:00,3098.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218652,JBR,2023-06-01 01:00:00,3118.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218653,JBR,2023-06-01 02:00:00,3262.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218654,JBR,2023-06-01 03:00:00,3327.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218655,JBR,2023-06-01 04:00:00,3385.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218656,JBR,2023-06-01 05:00:00,3428.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218657,JBR,2023-06-01 06:00:00,3520.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218658,JBR,2023-06-01 07:00:00,3583.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218659,JBR,2023-06-01 08:00:00,3601.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218660,JBR,2023-06-01 09:00:00,3638.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218661,JBR,2023-06-01 10:00:00,3627.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218662,JBR,2023-06-01 11:00:00,3646.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218663,JBR,2023-06-01 12:00:00,3592.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218664,JBR,2023-06-01 13:00:00,3557.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218665,JBR,2023-06-01 14:00:00,3494.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218666,JBR,2023-06-01 15:00:00,3452.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218667,JBR,2023-06-01 16:00:00,3442.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218668,JBR,2023-06-01 17:00:00,3356.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218669,JBR,2023-06-01 18:00:00,3315.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218670,JBR,2023-06-01 19:00:00,3279.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218671,JBR,2023-06-01 20:00:00,3244.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218672,JBR,2023-06-01 21:00:00,3206.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218673,JBR,2023-06-01 22:00:00,3209.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218674,JBR,2023-06-01 23:00:00,3169.0,152.0,40.0,3646.0,60.0,88.0,424.0,1497.5,2567.2000000000007
218675,JBR,2023-06-02 00:00:00,3180.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218676,JBR,2023-06-02 01:00:00,3233.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218677,JBR,2023-06-02 02:00:00,3264.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218678,JBR,2023-06-02 03:00:00,3335.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218679,JBR,2023-06-02 04:00:00,3395.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218680,JBR,2023-06-02 05:00:00,3462.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218681,JBR,2023-06-02 06:00:00,3486.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218682,JBR,2023-06-02 07:00:00,3526.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218683,JBR,2023-06-02 08:00:00,3509.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218684,JBR,2023-06-02 09:00:00,3533.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218685,JBR,2023-06-02 10:00:00,3541.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218686,JBR,2023-06-02 11:00:00,3486.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218687,JBR,2023-06-02 12:00:00,3467.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218688,JBR,2023-06-02 13:00:00,3408.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218689,JBR,2023-06-02 14:00:00,3382.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218690,JBR,2023-06-02 15:00:00,3347.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218691,JBR,2023-06-02 16:00:00,3261.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218692,JBR,2023-06-02 17:00:00,3241.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218693,JBR,2023-06-02 18:00:00,3185.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218694,JBR,2023-06-02 19:00:00,3143.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218695,JBR,2023-06-02 20:00:00,3097.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218696,JBR,2023-06-02 21:00:00,3075.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218697,JBR,2023-06-02 22:00:00,3036.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218698,JBR,2023-06-02 23:00:00,3060.0,153.0,39.0,3541.0,59.0,94.75,395.0,1385.5,2107.5
218699,JBR,2023-06-03 00:00:00,3032.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218700,JBR,2023-06-03 01:00:00,3055.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218701,JBR,2023-06-03 02:00:00,3103.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218702,JBR,2023-06-03 03:00:00,3133.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218703,JBR,2023-06-03 04:00:00,3171.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218704,JBR,2023-06-03 05:00:00,3199.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218705,JBR,2023-06-03 06:00:00,3261.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218706,JBR,2023-06-03 07:00:00,3304.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218707,JBR,2023-06-03 08:00:00,3295.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218708,JBR,2023-06-03 09:00:00,3358.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218709,JBR,2023-06-03 10:00:00,3352.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218710,JBR,2023-06-03 11:00:00,3321.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218711,JBR,2023-06-03 12:00:00,3336.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218712,JBR,2023-06-03 13:00:00,3294.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218713,JBR,2023-06-03 14:00:00,3304.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218714,JBR,2023-06-03 15:00:00,3215.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218715,JBR,2023-06-03 16:00:00,3145.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218716,JBR,2023-06-03 17:00:00,3136.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218717,JBR,2023-06-03 18:00:00,3119.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218718,JBR,2023-06-03 19:00:00,3065.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218719,JBR,2023-06-03 20:00:00,3064.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218720,JBR,2023-06-03 21:00:00,3037.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218721,JBR,2023-06-03 22:00:00,3060.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218722,JBR,2023-06-03 23:00:00,3113.0,154.0,38.0,3624.0,58.300000000000004,82.75,322.0,1443.0,2472.3
218723,JBR,2023-06-04 00:00:00,3139.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218724,JBR,2023-06-04 01:00:00,3185.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218725,JBR,2023-06-04 02:00:00,3280.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218726,JBR,2023-06-04 03:00:00,3408.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218727,JBR,2023-06-04 04:00:00,3517.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218728,JBR,2023-06-04 05:00:00,3553.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218729,JBR,2023-06-04 06:00:00,3662.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218730,JBR,2023-06-04 07:00:00,3682.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218731,JBR,2023-06-04 08:00:00,3761.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218732,JBR,2023-06-04 09:00:00,3701.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218733,JBR,2023-06-04 10:00:00,3712.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218734,JBR,2023-06-04 11:00:00,3639.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218735,JBR,2023-06-04 12:00:00,3614.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218736,JBR,2023-06-04 13:00:00,3579.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218737,JBR,2023-06-04 14:00:00,3552.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218738,JBR,2023-06-04 15:00:00,3499.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218739,JBR,2023-06-04 16:00:00,3436.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218740,JBR,2023-06-04 17:00:00,3292.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218741,JBR,2023-06-04 18:00:00,3235.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218742,JBR,2023-06-04 19:00:00,3273.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218743,JBR,2023-06-04 20:00:00,3275.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218744,JBR,2023-06-04 21:00:00,3365.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218745,JBR,2023-06-04 22:00:00,3348.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218746,JBR,2023-06-04 23:00:00,3362.0,155.0,36.0,4183.0,57.0,86.5,291.0,1652.5,3249.0
218747,JBR,2023-06-05 00:00:00,3382.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218748,JBR,2023-06-05 01:00:00,3444.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218749,JBR,2023-06-05 02:00:00,3494.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218750,JBR,2023-06-05 03:00:00,3586.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218751,JBR,2023-06-05 04:00:00,3574.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218752,JBR,2023-06-05 05:00:00,3632.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218753,JBR,2023-06-05 06:00:00,3654.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218754,JBR,2023-06-05 07:00:00,3662.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218755,JBR,2023-06-05 08:00:00,3664.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218756,JBR,2023-06-05 09:00:00,3672.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218757,JBR,2023-06-05 10:00:00,3617.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218758,JBR,2023-06-05 11:00:00,3590.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218759,JBR,2023-06-05 12:00:00,3528.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218760,JBR,2023-06-05 13:00:00,3523.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218761,JBR,2023-06-05 14:00:00,3462.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218762,JBR,2023-06-05 15:00:00,3440.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218763,JBR,2023-06-05 16:00:00,3434.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218764,JBR,2023-06-05 17:00:00,3389.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218765,JBR,2023-06-05 18:00:00,3398.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218766,JBR,2023-06-05 19:00:00,3339.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218767,JBR,2023-06-05 20:00:00,3371.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218768,JBR,2023-06-05 21:00:00,3379.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218769,JBR,2023-06-05 22:00:00,3366.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218770,JBR,2023-06-05 23:00:00,3381.0,156.0,36.0,4207.0,58.0,89.5,282.0,1387.0,3428.4000000000005
218771,JBR,2023-06-06 00:00:00,3437.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218772,JBR,2023-06-06 01:00:00,3568.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218773,JBR,2023-06-06 02:00:00,3672.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218774,JBR,2023-06-06 03:00:00,3815.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218775,JBR,2023-06-06 04:00:00,3948.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218776,JBR,2023-06-06 05:00:00,4051.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218777,JBR,2023-06-06 06:00:00,4086.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218778,JBR,2023-06-06 07:00:00,4141.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218779,JBR,2023-06-06 08:00:00,4132.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218780,JBR,2023-06-06 09:00:00,4100.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218781,JBR,2023-06-06 10:00:00,4067.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218782,JBR,2023-06-06 11:00:00,4046.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218783,JBR,2023-06-06 12:00:00,3950.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218784,JBR,2023-06-06 13:00:00,3905.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218785,JBR,2023-06-06 14:00:00,3866.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218786,JBR,2023-06-06 15:00:00,3848.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218787,JBR,2023-06-06 16:00:00,3788.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218788,JBR,2023-06-06 17:00:00,3743.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218789,JBR,2023-06-06 18:00:00,3730.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218790,JBR,2023-06-06 19:00:00,3815.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218791,JBR,2023-06-06 20:00:00,3705.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218792,JBR,2023-06-06 21:00:00,3712.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218793,JBR,2023-06-06 22:00:00,3670.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218794,JBR,2023-06-06 23:00:00,3729.0,157.0,36.0,4141.0,57.0,86.0,270.0,1763.0,3530.0
218795,JBR,2023-06-07 00:00:00,3723.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218796,JBR,2023-06-07 01:00:00,3789.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218797,JBR,2023-06-07 02:00:00,3795.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218798,JBR,2023-06-07 03:00:00,3868.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218799,JBR,2023-06-07 04:00:00,3916.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218800,JBR,2023-06-07 05:00:00,3915.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218801,JBR,2023-06-07 06:00:00,3904.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218802,JBR,2023-06-07 07:00:00,3883.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218803,JBR,2023-06-07 08:00:00,3885.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218804,JBR,2023-06-07 09:00:00,3819.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218805,JBR,2023-06-07 10:00:00,3787.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218806,JBR,2023-06-07 11:00:00,3725.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218807,JBR,2023-06-07 12:00:00,3695.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218808,JBR,2023-06-07 13:00:00,3621.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218809,JBR,2023-06-07 14:00:00,3587.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218810,JBR,2023-06-07 15:00:00,3542.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218811,JBR,2023-06-07 16:00:00,3511.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218812,JBR,2023-06-07 17:00:00,3395.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218813,JBR,2023-06-07 18:00:00,3276.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218814,JBR,2023-06-07 19:00:00,3083.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218815,JBR,2023-06-07 20:00:00,2814.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218816,JBR,2023-06-07 21:00:00,2781.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218817,JBR,2023-06-07 22:00:00,2824.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218818,JBR,2023-06-07 23:00:00,2824.0,158.0,35.0,3974.0,55.0,83.0,229.0,1462.5,3381.9999999999986
218819,JBR,2023-06-08 00:00:00,2856.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218820,JBR,2023-06-08 01:00:00,2888.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218821,JBR,2023-06-08 02:00:00,2902.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218822,JBR,2023-06-08 03:00:00,2916.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218823,JBR,2023-06-08 04:00:00,2982.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218824,JBR,2023-06-08 05:00:00,3036.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218825,JBR,2023-06-08 06:00:00,3061.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218826,JBR,2023-06-08 07:00:00,3101.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218827,JBR,2023-06-08 08:00:00,3118.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218828,JBR,2023-06-08 09:00:00,3112.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218829,JBR,2023-06-08 10:00:00,3134.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218830,JBR,2023-06-08 11:00:00,3144.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218831,JBR,2023-06-08 12:00:00,3144.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218832,JBR,2023-06-08 13:00:00,3112.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218833,JBR,2023-06-08 14:00:00,3090.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218834,JBR,2023-06-08 15:00:00,3083.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218835,JBR,2023-06-08 16:00:00,3044.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218836,JBR,2023-06-08 17:00:00,3011.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218837,JBR,2023-06-08 18:00:00,2988.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218838,JBR,2023-06-08 19:00:00,2971.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218839,JBR,2023-06-08 20:00:00,2929.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218840,JBR,2023-06-08 21:00:00,2893.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218841,JBR,2023-06-08 22:00:00,2906.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218842,JBR,2023-06-08 23:00:00,2906.0,159.0,44.0,3349.0,53.0,79.0,185.0,1391.75,2728.0
218843,JBR,2023-06-09 00:00:00,2922.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218844,JBR,2023-06-09 01:00:00,2993.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218845,JBR,2023-06-09 02:00:00,2997.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218846,JBR,2023-06-09 03:00:00,3070.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218847,JBR,2023-06-09 04:00:00,3072.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218848,JBR,2023-06-09 05:00:00,3117.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218849,JBR,2023-06-09 06:00:00,3145.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218850,JBR,2023-06-09 07:00:00,3160.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218851,JBR,2023-06-09 08:00:00,3177.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218852,JBR,2023-06-09 09:00:00,3185.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218853,JBR,2023-06-09 10:00:00,3183.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218854,JBR,2023-06-09 11:00:00,3204.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218855,JBR,2023-06-09 12:00:00,3144.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218856,JBR,2023-06-09 13:00:00,3145.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218857,JBR,2023-06-09 14:00:00,3107.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218858,JBR,2023-06-09 15:00:00,3076.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218859,JBR,2023-06-09 16:00:00,3044.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218860,JBR,2023-06-09 17:00:00,2990.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218861,JBR,2023-06-09 18:00:00,2947.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218862,JBR,2023-06-09 19:00:00,2946.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218863,JBR,2023-06-09 20:00:00,2934.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
218864,JBR,2023-06-09 21:00:00,2866.0,160.0,41.0,3476.0,51.0,74.0,158.0,1560.0,2473.200000000001
