,site,datetime,flow,dayofyear,min,max,10,25,50,75,90
518740,GYB,2023-06-01 02:15:00,3684.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518741,GYB,2023-06-01 02:30:00,3643.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518742,GYB,2023-06-01 02:45:00,3684.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518743,GYB,2023-06-01 03:00:00,3684.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518744,GYB,2023-06-01 03:15:00,3603.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518745,GYB,2023-06-01 03:30:00,3553.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518746,GYB,2023-06-01 03:45:00,3603.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518747,GYB,2023-06-01 04:00:00,3603.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518748,GYB,2023-06-01 04:15:00,3483.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518749,GYB,2023-06-01 04:30:00,3583.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518750,GYB,2023-06-01 04:45:00,3513.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518751,GYB,2023-06-01 05:00:00,3464.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518752,GYB,2023-06-01 05:15:00,3493.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518753,GYB,2023-06-01 05:30:00,3474.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518754,GYB,2023-06-01 05:45:00,3444.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518755,GYB,2023-06-01 06:00:00,3395.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518756,GYB,2023-06-01 06:15:00,3395.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518757,GYB,2023-06-01 06:30:00,3337.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518758,GYB,2023-06-01 06:45:00,3405.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518759,GYB,2023-06-01 07:00:00,3376.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518760,GYB,2023-06-01 07:15:00,3328.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518761,GYB,2023-06-01 07:30:00,3357.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518762,GYB,2023-06-01 07:45:00,3328.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518763,GYB,2023-06-01 08:00:00,3337.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518764,GYB,2023-06-01 08:15:00,3328.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518765,GYB,2023-06-01 08:30:00,3223.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518766,GYB,2023-06-01 08:45:00,3242.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518767,GYB,2023-06-01 09:00:00,3261.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518768,GYB,2023-06-01 09:15:00,3232.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518769,GYB,2023-06-01 09:30:00,3214.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518770,GYB,2023-06-01 09:45:00,3111.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518771,GYB,2023-06-01 10:00:00,3214.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518772,GYB,2023-06-01 10:15:00,3157.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518773,GYB,2023-06-01 10:30:00,3139.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518774,GYB,2023-06-01 10:45:00,3139.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518775,GYB,2023-06-01 11:00:00,3120.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518776,GYB,2023-06-01 11:15:00,3065.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518777,GYB,2023-06-01 11:30:00,3083.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518778,GYB,2023-06-01 11:45:00,3010.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518779,GYB,2023-06-01 12:00:00,3046.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
